smiles,ID,docking_score
COc1cccc(C[C@H](NC(C)=O)C(=O)N2C[C@H](C)N(C)[C@@H](C)C2)c1,ZINC000358694499,-6.744039999999999
O=C(NCCCOC1CCCCC1)NCC(=O)N1CCOCC1,ZINC000345254564,-6.71972
CCCc1cc(NC(=O)[C@@H](CC2CCC2)NC(C)=O)n(C)n1,ZINC000278694657,-6.68637
C[C@@H]1C[C@H](CNC(=O)CCNS(=O)(=O)c2cccs2)CCO1,ZINC000271641854,-6.664160000000001
COC(=O)[C@](C)(O)CNC(=O)c1cc(-c2cccc(OC)c2)[nH]n1,ZINC000362413653,-5.59555
C[C@@H]1CCN(C)CCN1Cc1cccc(-c2ccncc2)c1,ZINC000353441351,-5.58039
CC(C)c1nc(CCNC(=O)C(=O)N2CCO[C@H]([C@H](C)O)C2)cs1,ZINC000422282384,-6.646489999999999
CC(=O)N1CCOC[C@@H](Cc2ccc3c(ccn3C)c2)C1,ZINC000257290199,-6.624389999999999
CC(C)C(=O)N[C@@H](CO)C(=O)N1CCC[C@@H](c2ncc[nH]2)C1,ZINC000362713695,-6.61791
CC(C)N(C)CCNC(=O)N[C@@H]1CCO[C@H]1c1nccn1C,ZINC000623096963,-6.5873
CC(C)(C)c1nnc(C(=O)N2CCC[C@H](c3n[nH]cc3C(N)=O)C2)s1,ZINC000375632790,-6.54408
CC[C@@H]1C[C@H](C)CN1C(=O)Nc1cc(Cl)ccc1N(C)C,ZINC000467696308,-6.55507
Cc1cc(Cl)ccc1NC(=O)N1CCS(=O)(=O)CC1,ZINC000264418120,-6.41891
COC(=O)[C@@H]1C[C@H](OC)CN1Cc1nccn1C(C)C,ZINC000247570334,-6.40402
O=C(NC(C1CCC1)C1CCC1)c1cccc(N2CCOC2=O)c1,ZINC000286757401,-6.40759
O=C(Cn1ccc(C(F)F)n1)N1C[C@H](O)C[C@H](O)C1,ZINC000625963646,-6.40466
C=CCC[C@H]1NC(=O)N(c2cc(NC(C)=O)ccc2C)C1=O,ZINC000414354974,-6.412319999999999
Cc1ccc(CN(C(=O)c2ccc(CS(N)(=O)=O)cc2)C(C)C)s1,ZINC000172568759,-6.402
C[C@H](C[C@H](C)O)NC(=O)N[C@@H]1CCc2ccccc21,ZINC000341033925,-6.38532
Cc1ncsc1CN(C)Cc1coc(S(C)(=O)=O)c1,ZINC000528384960,-6.36046
CNC(=O)CCCCC(=O)N1CCN(Cc2ccncc2)CC1,ZINC000352189095,-6.33726
NC(=O)[C@@H]1CCCN1C(=O)c1ccc2cccnc2c1,ZINC000633682883,-6.35685
N#Cc1ccc(C(F)(F)F)nc1N1CCC[C@@](F)(CO)C1,ZINC000286529936,-6.30467
C[C@@H]1CO[C@H](c2ccccc2)CN1C(=O)[C@H]1CCCN(S(N)(=O)=O)C1,ZINC000668028377,-6.29469
O=C(Cn1c(S)nc2ccccc2c1=O)NCCCN1CCOC1=O,ZINC000266958800,-6.24285
CC(C)(C(=O)NC[C@H]1CCC[C@]12NC(=O)NC2=O)C1CC1,ZINC000376947577,-6.24884
Cc1ccc(CNCCN(C)CC(F)F)cc1[N+](=O)[O-],ZINC000599022465,-5.53756
COCCOc1cccc(CNC(=O)CSCc2ccco2)c1,ZINC000077205727,-6.22421
O=C(N[C@@H](C1CC1)C1CCC1)[C@H](C[C@H]1CCCO1)C(F)(F)F,ZINC000650087568,-6.16897
CNC(=O)[C@]1(C)CCN([C@H](C)C(=O)N2CCC(C(=O)OC)CC2)C1,ZINC000430267831,-6.18856
C[C@@H](O)[C@@H](C)S(=O)(=O)CCC(=O)Nc1ccccc1[N+](=O)[O-],ZINC000337652484,-6.18831
Cc1cnc(C(=O)N[C@@H](C)[C@@H]2CCC[C@H](C)C2)cn1,ZINC000456997128,-6.14553
C=CCCCN(C)C(=O)C(=O)N[C@H](C)c1ccc(F)cc1F,ZINC000283505467,-6.1048
CO[C@@H]1CC[C@H](Nc2nc3c(cc2[N+](=O)[O-])CCCC3)C1,ZINC000568994829,-6.08065
C[C@@H]1CCN(C(=O)C[C@@H]2OC(=O)c3ccccc32)C[C@@H]1C,ZINC000270989949,-6.10141
COCc1cnc(CN[C@H](c2nccs2)C(F)(F)F)s1,ZINC000628372573,-6.08988
C[C@@H](C(=O)N[C@@H]1CCO[C@H]1c1ccncc1)C(=O)OC(C)(C)C,ZINC000600474636,-6.10928
COC(=O)c1sc(C)cc1NC(=O)C(=O)N[C@@H]1CCCC[C@H]1C(C)C,ZINC000594972132,-6.033980000000001
C=CCN(C)C(=O)C(=O)NCCc1ccc(C(C)(C)C)cc1,ZINC000284283059,-6.049519999999999
CCCCNC(=O)[C@@H](C)Sc1n[nH]c(=O)n1C[C@@H]1CCCO1,ZINC000073581792,-5.98885
CC[C@H](C#N)C(=O)N[C@@H]1CC[C@H](C)c2ccccc21,ZINC000593549562,-6.00715
CC[C@@H](C)CONC(=O)Cc1nnn(-c2ccccc2)c1C,ZINC000293793873,-5.98577
COC1(C(=O)N2CCN(C(=O)CCC3CCCC3)CC2)CCC1,ZINC000359036702,-5.95299
CC1(C)NC(=O)N([C@H]2CCCc3ccc(F)cc32)C1=O,ZINC000286290157,-5.96616
C[C@H](O)C[C@@H]1COCCN1C(=O)C(=O)N1CCc2cc(F)ccc21,ZINC000283337774,-5.96092
C[C@H](COCC1CC1)NC(=O)N1CCC[C@H](c2ccccc2)C1,ZINC000651373623,-5.97662
CCN(Cc1ccccc1)S(=O)(=O)N[C@H]1CSC1(C)C,ZINC000338431672,-5.9082
COC(=O)CCN1CCCC[C@@H]1c1nnc(C2CCC2)o1,ZINC000588211810,-5.9027
COCc1noc([C@@H](C)N2CCC(OC(=O)N(C)C)CC2)n1,ZINC000496650315,-5.88014
C[C@H](Oc1ccccc1F)c1nnc(N2CCO[C@@H](C)[C@H]2C)n1C,ZINC000290303727,-5.86489
CC[C@H](C(=O)N1CC[C@@H](Oc2cccnc2N2CCCC2)C1)[C@@H](C)O,ZINC000419996032,-5.8326
NC(=O)CSCc1cc2c(cc1Br)OCCCO2,ZINC000413019344,-5.81914
COC(=O)CC1(NCc2c[nH]nc2C)CCCC1,ZINC000279738070,-5.50584
Brc1ccc(-n2nnnc2SCC[C@@H]2CCCO2)cc1,ZINC000189131018,-5.47575
COC(=O)CN(CCc1ccc(Cl)cc1Cl)C[C@@H](C)OC,ZINC000541069711,-5.80354
C[C@@H]1CC[C@H](NC[C@H]2COC3(CCOCC3)O2)[C@H](C)C1,ZINC000240551494,-5.76622
Cc1ccnc(C)c1NC(=O)N[C@H]1CC[C@H](C)CC1,ZINC000287655177,-5.80295
O=C(c1c(F)ccc(O)c1F)N1CCCCCC1,ZINC000280771400,-5.77234
Cc1cc(F)cc(S(=O)(=O)N[C@@H]2c3ccccc3C[C@H]2O)c1,ZINC000095442374,-5.78979
O=C(Nc1ccc(C2CCC2)cc1)N1CCOC[C@H]1C1CC1,ZINC000278890475,-5.76764
COC(=O)[C@H](CF)NC(=O)C(C)(C)c1ccc2c(c1)OCCO2,ZINC000287999228,-5.73498
CCN(CCC#N)C(=O)C(=O)Nc1cc(C)nn1C(C)(C)C,ZINC000527348333,-5.70725
CCc1nn(C)c(OC)c1CNC(=O)N[C@H]1CCCOC1,ZINC000180347454,-5.69299
COc1ccc(CN2CCO[C@@H]3CCC[C@H]32)c(OC(F)F)c1,ZINC000271140422,-5.62528
Cc1cc2c(o1)CC(C)(C)C[C@H]2NC(=O)N[C@H](C)C(F)(F)F,ZINC000351584233,-5.65384
O=C(c1cccc2ccsc21)N1CCO[C@H]2CCCC[C@H]21,ZINC000274283020,-5.64973
CC(C)(C)c1ncc(NC(=O)N[C@@H]2CCCC23CCOCC3)cn1,ZINC000376417871,-5.6395
CO[C@H](CC(C)C)C(=O)N1CCO[C@@H](c2nc(C)cs2)C1,ZINC000416241468,-5.5652
COC(=O)[C@@H]1CCN(C(=O)c2ccccc2[N+](=O)[O-])[C@H]1C,ZINC000347236985,-5.53914
CC(C)=C(C)CC(=O)N[C@H](C(=O)N1CCCC1)C(C)C,ZINC000635565189,-5.52619
O=C(C1CC1)[C@@H]1CN(S(=O)(=O)c2ccc(C(F)F)o2)CCO1,ZINC000632313207,-5.53894
CC1=C(C(=O)N(C)Cc2ncc(Cl)n2C)[C@@H](C)n2ncnc2N1C,ZINC000192580593,-5.522480000000001
C[C@@H](NS(C)(=O)=O)C(=O)Nc1ccc(-c2ncon2)cc1,ZINC000266789928,-5.54633
CNc1snc(C)c1C(=O)Nc1[nH]nc2nnc(C)c(C)c21,ZINC000614650341,-5.55212
C[C@H]1CC[C@@H]1NC(=O)N1CCN(CC(F)F)CC1,ZINC000334973163,-5.56125
Cc1ccc(CC[C@@H](C)NC(=O)N[C@H](C)C2(S(C)(=O)=O)CC2)o1,ZINC000345068010,-5.47034
COc1ccc([C@@H](C)N=c2nc3[nH][nH]cc-3c(N)n2)c(C)c1OC,ZINC000340934350,-5.49701
CC(C)Oc1nccnc1NCc1cccc(CS(N)(=O)=O)c1,ZINC000680828469,-5.49693
NC(=O)NCCC(=O)Nc1nc2ccccc2n1C1CCCCC1,ZINC000125432701,-5.46191
CCOc1cccc2cc([C@@H](C)NC(=O)N3C[C@H](O)C[C@H]3CO)oc21,ZINC000681506506,-5.50549
N#C[C@@H]1CN(C(=O)C(F)(F)c2ccccc2Br)CCO1,ZINC000294691612,-5.45915
COCCN(C)C(=O)NC[C@H](OC1CCCC1)C(F)(F)F,ZINC000657082013,-5.49305
CC1(C)CC(NC(=O)c2c(C(F)(F)F)nn(CCO)c2C(F)F)C1,ZINC000620742596,-5.411490000000001
CCC(CC)CN(CCC#N)C(=O)c1cc(OC)cs1,ZINC000176772616,-5.42271
CO[C@@]1(CNC(=O)N[C@@H](c2nccs2)c2ccccc2)CCOC1,ZINC000545182685,-5.38718
O=C([C@@H]1CCNC(=O)C1)N1CC[C@@]2(C1)CCCOC2,ZINC000342644955,-5.28995
C=CCOC[C@H](NC(=O)Cc1coc2cc(C)c(C)cc12)C(=O)OC,ZINC000435140965,-5.33419
CC(C)c1n[nH]c(CNCc2cnc3[nH]cncc2-3)n1,ZINC000639220432,-6.3653900000000005
C[C@@H](C(=O)N1CC(c2ccccc2)C1)S(=O)(=O)C1CCOCC1,ZINC000633810255,-5.22182
CC(C)N(C(=O)COc1nc(C(C)(C)C)no1)c1ccccc1,ZINC000107419517,-5.26826
CO[C@](C)(C(=O)NC[C@H]1CCC[C@@H](CO)C1)c1ccccc1,ZINC000360647899,-5.25814
COC(=O)[C@@H](c1cccc(OC)c1)N(C)C(=O)[C@H]1CC2CCC1CC2,ZINC000598868686,-5.148680000000001
O=C(NC[C@@H]1CCCS1)N1CC[C@H](CN2CCOC2=O)C1,ZINC000496872069,-5.09797
O=C([C@H]1CCCC(O)=N1)N1[C@@H]2CC[C@H]1CC(=O)C2,ZINC000330126594,-5.10423
O=C(N[C@@H]1CCO[C@@H]1C1CC1)N[C@@H]1CC[C@@H]2C[C@@H]2C1,ZINC000645295980,-5.03191
CCCn1nccc1C(=O)N1CCN2C(=O)N(CC)C(=O)[C@H]2C1,ZINC000612052007,-4.98874
CC1(C)C(=O)NCCN1C(=O)c1cccc(Br)c1O,ZINC000537686751,-5.01098
COC(=O)[C@@H]1CCC[C@H](C(=O)N2CCC[C@@H](OC(F)F)C2)C1,ZINC000611573471,-4.969609999999999
C=CCC[C@@H]1NC(=O)N([C@@H](C)C[C@H](C)NC(=O)OC(C)(C)C)C1=O,ZINC000496383425,-4.81537
CCC(CC)(OC)c1noc(C[C@@H](C)CC(C)C)n1,ZINC000579533991,-4.81462
COc1cc(C(=O)N(CC2CCC2)[C@@H](C)CO)cc(Cl)c1O,ZINC000435859557,-4.76947
CC[C@@H](CS(=O)(=O)N(CC)Cc1occc1C)OC,ZINC000420704302,-4.759180000000001
C=C(C)CN(CC)C(=O)C(=O)NC[C@@H]1CN(C)CCO1,ZINC000286106964,-4.57604
COC(=O)COCC(=O)Nc1cccc(CSC)c1,ZINC000554495856,-4.62441
C=C[C@H](C)NC(=O)NCc1ccc(S(=O)(=O)CC)cc1,ZINC000346764984,-4.56531
CC[C@@H]1CC[C@@H](C(=O)NCCC2(CO)CCC2)O1,ZINC000652934247,-4.49036
CC[C@@H](C)OCC(=O)NCCc1nc(C(C)(C)C)cs1,ZINC000126351487,-4.40956
C[C@H]1COCC[C@H]1NC(=O)c1ccoc1Br,ZINC000277951492,-4.30882
CCCC(=O)NC[C@H]1CCCN(C(=O)NC(C)C)C1,ZINC000101971884,-4.15031
CC[C@](C)(O)Cc1cn(Cc2nnc(C)s2)nn1,ZINC000641055608,-4.28905
CCCNC(=O)[C@@H](C)N1CCN(Cc2noc(C)n2)CC1,ZINC000074311285,-4.24801
CCC(CC)N1C[C@@H](C(=O)N(CCCO)C2CC2)CC1=O,ZINC000677936398,-4.049169999999999
CC(C)OC(=O)[C@H](C)N(C)C(=O)C[C@H](C)c1ccccc1,ZINC000162115244,-4.10659
C=CCNS(=O)(=O)c1ccccc1N1CCCO[C@H](C)C1,ZINC000641340161,-3.31951
COCC1(NC(=O)COCc2cc(C)no2)CCOCC1,ZINC000554504267,-3.3472
COC[C@H](O)CN[C@H](C)[C@@H](C)c1ccc(OC)c(OC)c1,ZINC000281043233,-3.58986
Cc1cc([N+](=O)[O-])ccc1S(=O)(=O)NC[C@@]1(CCO)CCOC1,ZINC000340350217,-3.64627
C=CCn1c(CC(C)(C)C)nnc1N(CCO)C1CC1,ZINC000290552741,-2.93991
COCCCS(=O)(=O)NCC[C@H]1CCOC1,ZINC000343956400,-2.53618
C[C@H](O)[C@H]1CCN(C(=O)NCc2ccnc(OC3CCCC3)c2)C1,ZINC000184815938,-8.37782
CO[C@H](CNC(=O)NCCc1cn2c(n1)CCCC2)[C@H]1CCOC1,ZINC000660317685,-8.44159
CC(C)CN1CCO[C@H](CNC(=O)C(=O)NC[C@H](C)CN)C1,ZINC000418918646,-8.41075
Cc1ccc(-c2nc(CCNC(=O)C[C@@H]3CCCC[C@@H]3N)co2)cc1,ZINC000296645190,-8.0341
CC[C@@H]1C[C@H](C)CN1C(=O)NC[C@H](c1cccs1)N(C)C,ZINC000465407960,-8.14461
CN(C)CCOc1cccc(CNC(=O)c2ccc(C(N)=O)s2)c1,ZINC000195495832,-7.88932
Cn1cc(C#N)c(=NC(=O)N[C@@H]2C[C@H]2c2cccc(F)c2)[nH]1,ZINC000610562642,-7.8756
COC[C@@H](NC(=O)CN1CCN(C)CC1)C(C)C,ZINC000608437218,-5.2769900000000005
C[C@@H](CNC(=O)NC1(CN)CCOCC1)N(C)Cc1ccccc1,ZINC000626974470,-7.67437
COc1cccc(OCCCNC(=O)COC(C)(C)C(F)(F)F)c1,ZINC000345154113,-7.6393
Cc1nn(Cc2ccc(C)cc2)c(C)c1CN[C@H]1CCNC[C@H]1C,ZINC000414968145,-7.568110000000001
NC(=O)[C@@H]1CC[C@H](NC(=O)NCC[C@@H]2CCCCO2)C1,ZINC000454780598,-7.53627
Cc1cnn([C@@H]2CCCN(C(=O)NCCC[C@@H]3CCCCO3)C2)c1,ZINC000184391565,-7.534160000000001
CCCN1CCC(NC(=O)N2CCC[C@@H]2c2ccc[nH]2)CC1,ZINC000074710626,-7.47721
C[C@H](NC(=O)N1CCC[C@H]1c1nc2ccccc2[nH]1)[C@@H]1CCCOC1,ZINC000332886047,-7.51995
Cc1cnc(COCC(=O)Nc2cc3c(nc2O)CCCC3)o1,ZINC000650210085,-7.454569999999999
Cc1nccn1CCCN1CCC[C@H](N2CCCS2(=O)=O)C1,ZINC000364839246,-7.417000000000001
CC(C)N1CCC[C@@H](CNC(=O)N2CCO[C@@H](CC(N)=O)C2)C1,ZINC000636732900,-7.354610000000001
Cc1cc(C(=O)N[C@H]2CCOC[C@@H]2O)nn1-c1ccc(Cl)cc1,ZINC000629241668,-7.315239999999999
CCN1CCC(CCNC(=O)[C@](C)(O)Cn2ccc(C)cc2=O)CC1,ZINC000279246536,-7.30226
Cn1ncnc1NC(=O)N[C@H]1CCCOc2cc(Cl)ccc21,ZINC000179709796,-7.215110000000001
CC(C)n1cc(C#N)c(NC(=O)C(=O)N(CCO)CC(F)F)n1,ZINC000362073466,-7.239
CCOC(=O)Cc1csc(NC(=O)CN2CC[S@@](=O)C[C@H](C)C2)n1,ZINC000277576351,-7.220330000000001
CCCCN1CCCC[C@@H]1CNC(=O)N1CC[C@](C)(C(N)=O)C1,ZINC000353713998,-7.231330000000001
Cn1nc([C@H]2CCCO2)cc1NC(=O)NCCC(=O)NC(C)(C)C,ZINC000433738037,-7.23075
Cc1nc([C@@](C)(NCC(=O)NCC(=O)N2CCCC2)C2CC2)no1,ZINC000433292355,-7.16395
C=CC[C@@H](C)NC(=O)N[C@H]1CC(=O)N(C)[C@@H]1c1ccc(Cl)cc1,ZINC000127986140,-7.20065
CS(=O)(=O)Cc1ccc(CNC(=O)N[C@@H]2CC[C@H](F)C2)cc1,ZINC000344258733,-7.196060000000001
CO[C@@H]1CCN(C(=O)[C@@H]2C[C@@H]2c2cc(F)ccc2F)[C@@H](CN)C1,ZINC000359235742,-7.17748
C[C@@H]1OCC[C@@]1(O)CNCc1cc2c(cc1O)OCO2,ZINC000227980046,-7.12229
C#CCN(C)CCCNC(=O)c1ccnc2ccncc21,ZINC000294048791,-5.23528
COc1cccc(C(=O)N2CC[C@@H](CO)[C@@H](O)C2)c1OC,ZINC000562418618,-7.017860000000001
C[C@@H]1CSC[C@@H]1NC(=O)Nc1ccccc1N(C)C,ZINC000334961342,-7.0443
C[C@@H]1CCCC[C@@]12NC(=O)N(CC(=O)N(C)CC1CC(O)C1)C2=O,ZINC000363923674,-6.960960000000001
C[C@@]1(O)CCCN(C(=O)Nc2ccccc2SCCC(N)=O)C1,ZINC000346654593,-6.981380000000001
C[C@@H](CN(C)c1cc([N+](=O)[O-])ccc1S(N)(=O)=O)c1ccccc1,ZINC000272913389,-6.97782
Cn1cc(C#N)c(=NC(=O)N2CC(Cc3ccco3)C2)[nH]1,ZINC000602880645,-6.85392
CC(=O)N[C@@H](C)C1CCN(CC(=O)N(C)Cc2cnn(C)c2)CC1,ZINC000547833207,-6.77737
Cn1cnnc1[C@H]1CCCN1C(=O)C(=O)Nc1cc(F)cc(F)c1,ZINC000125792927,-6.799989999999999
CNS(=O)(=O)c1cc(NC(=O)N[C@@H]2CCC[C@H](C(N)=O)C2)ccc1F,ZINC000486517740,-6.738169999999999
CC1(C)C[C@H](CNC(=O)N[C@@H]2CCC[C@@H]3OCC[C@H]32)CCO1,ZINC000333285402,-6.744439999999999
CC(C)COC(=O)N1CCC(C(=O)O[C@@H]2CCN(CCF)C2)CC1,ZINC000495590182,-6.734210000000001
C[C@@H](c1ccc(NC(=O)NC2CC2)cc1)N1CCO[C@H](CC(N)=O)C1,ZINC000624254888,-6.72416
O=C1N[C@]2(CCc3cc(Cl)ccc32)C(=O)N1CCN1CCCCC1,ZINC000194407686,-6.656210000000001
CC[C@@H](CC(F)F)C(=O)Nc1cccc([C@@]2(C)NC(=O)NC2=O)c1,ZINC000457440631,-6.682639999999999
Cn1nccc1[C@H]1[C@H](NC(=O)NC2CC(CO)C2)CC(=O)N1C,ZINC000664861576,-6.65583
C[C@@H]1CN(C)C[C@H](C(=O)N2CCO[C@H](c3ccnc(N(C)C)n3)C2)O1,ZINC000527550541,-6.66485
C[C@@H](C[S@](C)=O)NC(=O)Nc1ccccc1OC(F)F,ZINC000183029375,-6.6883300000000006
CN(CCCCO)C(=O)NCc1ccc(N2CCCCC2=O)cc1,ZINC000276490929,-6.652610000000001
C[C@H]1CN([C@H](CNC(=O)NCCCN)c2cccs2)CCO1,ZINC000417809919,-6.62825
CCOc1ccc([C@H](C)NC(=O)CCCC(C)C)cc1OC,ZINC000448687641,-6.61533
C[C@@H]1CN(C(=O)CSC[C@@H]2CCCCO2)CCC1(F)F,ZINC000356785809,-6.637639999999999
CCCCn1cc(CNC(=O)NCCCOC(F)F)c(C)n1,ZINC000338057812,-6.56677
NC(=O)c1ncn(CC(=O)Nc2ccc(OCC(F)(F)F)nc2)n1,ZINC000649615467,-6.603860000000001
COC(=O)[C@H]1CC[C@@H](/N=C(/O)N2CC[C@H](CS(C)(=O)=O)C2)C1,ZINC000331150521,-6.57569
COc1ccc(Cl)cc1N(C)C(=O)CCCNC(=O)c1cccnc1,ZINC000128819672,-6.565360000000001
CNC(=O)CC[C@@H]1CCCCN1Cc1noc(C2CCCCC2)n1,ZINC000353218547,-6.53429
CCCCNC(=O)[C@H](C)N1CCN(Cc2noc(C)n2)CC1,ZINC000114465937,-6.5568800000000005
CCOC(=O)C(C)(C)n1cc(NC(=O)N[C@@H]2CC(=O)N(C)C2)cn1,ZINC000268940361,-6.52485
COC(=O)[C@H]1CCCN(C(=O)C[C@H](NC(C)=O)c2ccc(Cl)cc2)C1,ZINC000171464684,-6.50318
COC(=O)CCCCC(=O)Nc1cc(OC)cc(-n2cccn2)c1,ZINC000280559370,-6.50744
CN(CC(=O)N1CCN(C)CC1)C(=O)CNC(=O)C(C)(C)C,ZINC000656495296,-6.41179
CO[C@@H]1CCN(C(=O)C(=O)N2CCNC[C@@H]2C)CC1(C)C,ZINC000423606097,-6.37333
O=C(c1ccc(OC[C@H]2CCCO2)cc1)N1CC2(CCC2(F)F)C1,ZINC000359545680,-6.3807
CCCCCOCC(=O)N[C@@H]1CCN(c2ccc(F)c(Cl)c2)C1=O,ZINC000540762919,-6.36337
C[C@@H]1CN(C(=O)[C@]23C[C@H]2CCC3)c2cc(Cl)ccc2O1,ZINC000421510224,-6.37951
Cc1nn(C)c2ncc(S(=O)(=O)N[C@H]3CCCC[C@@H]3C(N)=O)cc12,ZINC000175293967,-6.326890000000001
C[C@H]1C[C@@H](CO)CN(C(=O)[C@@H]2C[C@@H]3C=C[C@H]2CC3)C1,ZINC000402936599,-6.331580000000001
CC1(C)CN(C(=O)[C@@H]2COc3ccccc3O2)[C@@H]1[C@@H]1CCCO1,ZINC000290527059,-6.34112
Cc1nc(NC(=O)[C@H]2CCOC[C@H]2C)ccc1Br,ZINC000194538646,-6.3538
Cc1csc([C@H](C)NC(=O)C2(N)CCCCC2)n1,ZINC000080272955,-6.3191
C[C@H](CC(F)F)C(=O)N[C@H](C)c1ccc2c(c1)OCCO2,ZINC000411178790,-6.29732
Cc1ccsc1[C@H](CO)NS(=O)(=O)[C@H](C)C(=O)N(C)C,ZINC000447757445,-6.31237
Cc1c(F)cccc1C(=O)N1CCC[C@H]([C@@H]2CCOC2)C1,ZINC000335072805,-6.27969
CC(C)N(C)C(=O)N(C)[C@H]1CCN(c2ccccc2F)C1=O,ZINC000190722869,-6.27156
CC(C)C[C@@H]1C[C@H](NC(=O)N(C)Cc2ccccn2)CCO1,ZINC000272103312,-6.25749
CC[C@H](C)[C@@H](C(=O)N[C@@H](CO)c1cnn(C)c1)c1ccccc1,ZINC000270494091,-6.2710300000000005
COc1cc(CNCCC(C)(C)S(C)(=O)=O)cc(Cl)c1OC,ZINC000414520126,-6.13482
N#CC1(c2ccc(C(=O)N3CCO[C@@H]([C@H]4CCCO4)C3)cc2)CC1,ZINC000181553041,-6.09376
CCCc1[nH]nc(C(=O)NCCC2(OC)CCC2)c1[N+](=O)[O-],ZINC000294085123,-6.05796
O=c1c(N2CCc3c(Br)cccc3C2)nccn1C1CC1,ZINC000302053424,-6.03543
CCc1ccc(/C=C\C(=O)NC2CCC(S(C)(=O)=O)CC2)o1,ZINC000492627571,-6.04555
CCCO[C@H]1CCCN(S(=O)(=O)N2CCCCCC2)CC1,ZINC000108405631,-5.97107
CCNC(=O)Nc1cccc(N[C@@H](C)CCC(F)(F)F)c1C,ZINC000433083038,-5.98029
C[C@H]1CC(C(=O)N[C@@H](C[S@](C)=O)c2ccccc2)C[C@@H](C)C1,ZINC000184011386,-5.96963
CC(=O)N(C)c1ccc(S(=O)(=O)N[C@H]2CCN[C@@H](C)C2)cc1,ZINC000447249585,-5.96004
CC(C)(C)CC(=O)NCC(=O)Nc1ccc(CCS(C)(=O)=O)cc1,ZINC000133979209,-5.94047
O=C(N[C@H]1CCCCNC1=O)N1C[C@@H]2COC[C@@H]2C1,ZINC000634534085,-5.91085
COCCN1CCN(C(=O)C(=O)NC[C@@H]2CC23CC3)C[C@@H]1C,ZINC000422563215,-5.87613
CCC[C@@H]1SCCN1C(=O)[C@@H]1CCCC[C@@H]1OC,ZINC000340398956,-5.82199
Cc1cnc(S(=O)(=O)[C@H](C)c2nc(C(C)(C)C)no2)c(C)c1,ZINC000656558169,-5.80565
Cc1cccc([C@H](NC(=O)Cn2ncn(C)c2=O)C(F)(F)F)c1,ZINC000358220272,-5.7893
Cn1c2ccc(F)cc2nc1NC(=O)CC(=O)NCC(F)(F)F,ZINC000182063335,-5.8058
O=C(CNc1ccccc1[N+](=O)[O-])N[C@H]1CCCC12CCOCC2,ZINC000282312843,-5.76336
C[C@H]1CN(CCNCc2ccc(CO)cc2)CCO1,ZINC000638567277,-5.04737
CN(C(=O)CC1CC(OC(C)(C)C)C1)C1CCOCC1,ZINC000581226828,-5.75164
C[C@@H]1[C@@H](C)CCN1C(=O)c1ccccc1OCCN(C)C,ZINC000267766293,-5.7424
COC[C@H]1CCCCN(C(=O)C(=O)NCCCOC(C)(C)C)C1,ZINC000612359918,-5.73147
COCCC(C)(C)CNC(=O)C(=O)NC[C@@H](C)C1CCCCC1,ZINC000669242655,-5.729080000000001
COc1cc(OC)cc([C@H](NCc2cccs2)c2nccn2C)c1,ZINC000030649390,-5.72507
CCCOc1ccc(NC(=O)N2CCC[C@@H](CO)[C@@H]2C)cc1OC,ZINC000627137486,-5.66777
CO[C@]1(CNC(=O)NC[C@H]2CC[C@@H](c3nc(C)no3)O2)CCOC1,ZINC000577259744,-5.62661
Cc1nnc([C@@H]2CCCN(C(=O)NC[C@H]3COCCN3C)C2)o1,ZINC000637440034,-5.64037
CNc1cc(N2CCC[C@H]2CNC(=O)[C@@H]2C[C@@H]2C(=O)N(C)C)ncn1,ZINC000577378965,-5.62475
CCOC(=O)CCc1ccc(NC(=O)NCC2CCOCC2)cc1,ZINC000353379319,-5.58616
CS(=O)(=O)CCNC(=O)N1CCCC[C@@H]1c1cn[nH]c1,ZINC000182669165,-5.56768
CCc1ccc([C@@H]2CCCN2C(=O)CN2CCOCC2)o1,ZINC000372329140,-5.57751
CC(C)C[C@H](NC(=O)NC[C@](C)(O)C1CC1)c1cccs1,ZINC000483890629,-5.60289
O=C(C(=O)N1CCC[C@@H]2CCC[C@@H]21)N1CCO[C@@]2(CCOC2)C1,ZINC000581474616,-5.58246
C=CC[C@@H]1CCCN(C(=O)C(=O)N(C)Cc2ncc(CC)s2)C1,ZINC000658670653,-5.60617
CCc1nnc2n1CCN(C(=O)c1ccc(N3CCCC3)nc1)C2,ZINC000069588486,-5.57815
C[C@H](O)C[C@H]1CCCN1C(=O)C1CCC(C)(C)CC1,ZINC000155799804,-5.52048
CC(C)N(C)C(=O)NC[C@H](C)N1CCCCC1=O,ZINC000193872040,-5.51653
CC(C)[C@@](C)(CO)NC(=O)[C@H]1CCCCC(=O)N1,ZINC000366155011,-5.51819
COc1ccccc1CNC(=O)N[C@H](C(N)=O)C(C)(C)C,ZINC000178382392,-5.46959
Cc1c(NC(=O)N2CCCC3(CCOCC3)C2)cccc1N(C)C,ZINC000376152085,-5.47854
CCN(C)C(=O)CSc1nc(C)nc(C)c1C(C)=O,ZINC000298418349,-5.46149
CO[C@@H]1CCC[C@@H]([C@H](CO)NS(=O)(=O)c2ccc(F)cc2)C1,ZINC000657077796,-5.46213
CNc1cc(N2CCC[C@H]2CNC(=O)C(C)(C)c2cnc[nH]2)ncn1,ZINC000621889386,-5.38136
